Accession,Description,_Coverage,_# Proteins,_# Unique Peptides,_# Peptides,_# PSMs,127/126,127/126 Count,127/126 Variability [%],128/126,128/126 Count,128/126 Variability [%],129/126,129/126 Count,129/126 Variability [%],130/126,130/126 Count,130/126 Variability [%],131/126,131/126 Count,131/126 Variability [%],Score A2,Coverage A2,# Peptides A2,# PSM A2,Score B2,Coverage B2,# Peptides B2,# PSM B2,Score C2,Coverage C2,# Peptides C2,# PSM C2,# AAs,MW [kDa],calc. pI
Q49A26,Isoform 2 of Putative oxidoreductase GLYR1,32.84,4,6,14,39,1.035,11;-;8,1.1,1.357,11;-;8,,0.975,11;-;8,1,1.312,11;-;8,0.4,1.222,11;-;8,,62.36,28.92,12,21,,,,,50.9,30.04,13,18,536,58.6,9.23
Q49A26,Isoform 5 of Putative oxidoreductase GLYR1,31.14,1,1,9,18,1.11,-;-;1,,1.302,-;-;1,,1.085,-;-;1,,1.39,-;-;1,,1.171,-;-;1,,31.66,23.52,6,7,,,,,35.41,27.97,8,11,472,51.5,8.27
Q49AG3,Zinc finger BED domain-containing protein 5,1.01,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.01,1,1,693,78.9,8.27
Q49AR2,Isoform 2 of UPF0489 protein C5orf22,14.12,2,1,1,2,1.147,1;-;1,51.5,1.199,1;-;1,,1.097,1;-;1,32.1,1.217,1;-;1,31.3,1.272,1;-;1,,5.29,14.12,1,1,,,,,4.4,14.12,1,1,177,20.2,4.44
Q4AC94,Putative uncharacterized protein C2CD3,0.78,6,1,1,1,0.941,-;-;1,,1.239,-;-;1,,0.997,-;-;1,,1.393,-;-;1,,1.041,-;-;1,,,,,,,,,,0,0.78,1,1,1921,213.1,8.09
Q4G0F5,Vacuolar protein sorting-associated protein 26B,52.38,1,12,14,28,1.05,7;-;8,9.4,0.9,7;-;8,,0.955,7;-;8,3.3,0.85,7;-;8,5.5,0.962,7;-;8,,39.48,35.42,11,12,,,,,52.98,39.88,9,16,336,39.1,7.36
Q4G0J3,Isoform 1 of La-related protein 7,8.76,6,3,3,5,1.043,2;-;2,10.8,0.993,2;-;2,,1.101,2;-;2,5.1,1.011,2;-;2,11.8,1.186,2;-;2,,11.6,8.76,3,3,,,,,11.88,4.12,1,2,582,66.9,9.55
Q4G0N4,Isoform 1 of UPF0465 protein C5orf33,23.53,4,9,9,12,1.077,5;-;3,13.6,1.101,5;-;3,,1.099,5;-;3,10.1,0.949,5;-;3,3.9,1.131,5;-;3,,20.9,18.1,7,7,,,,,13.11,11.31,4,5,442,49.4,8.18
Q4G176,"Isoform 1 of Acyl-CoA synthetase family member 3, mitochondrial",10.59,3,6,6,9,1.114,4;-;2,13.8,1.074,4;-;2,,1.041,4;-;2,4.9,1.145,4;-;2,9.2,1.072,4;-;2,,17.33,7.64,4,6,,,,,7.98,4.51,3,3,576,64.1,8.37
Q4J6C6,Isoform 4 of Prolyl endopeptidase-like,4.86,4,1,1,1,0.49,-;-;1,,0.952,-;-;1,,1.128,-;-;1,,0.933,-;-;1,,1.011,-;-;1,,,,,,,,,,4.52,4.86,1,1,638,73.3,5.44
Q4KMP7,Isoform 1 of TBC1 domain family member 10B,13.12,4,8,8,14,1.173,8;-;5,6.5,0.89,8;-;5,,0.851,8;-;5,3.9,0.849,8;-;5,3.2,0.864,8;-;5,,31.09,12,7,9,,,,,14.02,6.68,4,5,808,87.1,9.19
Q4KMQ2,Anoctamin-6,24.95,7,21,21,57,0.941,24;-;21,4,0.747,24;-;21,,0.949,24;-;21,0.4,0.787,24;-;21,4,0.808,24;-;21,,103.19,23.08,19,31,,,,,90.18,24.29,18,26,910,106.1,7.77
Q4V328,Isoform 1 of GRIP1-associated protein 1,36.5,6,25,25,43,1.032,14;-;18,2.3,0.985,14;-;18,,1.084,14;-;18,2.3,0.993,14;-;18,4.4,1.027,14;-;18,,71.8,28.42,18,21,,,,,72.04,28.54,18,22,841,95.9,5.11
Q52LR7,Enhancer of polycomb homolog 2,1.61,1,1,1,2,0.848,1;-;1,2.2,1.201,1;-;1,,0.854,1;-;1,11.8,1.167,1;-;1,6.6,1.018,1;-;1,,0,1.61,1,1,,,,,0,1.61,1,1,807,91,8.73
Q53ET0,CREB-regulated transcription coactivator 2,2.74,1,1,1,1,0.777,1;-;-,,1.02,1;-;-,,1.111,1;-;-,,1.004,1;-;-,,0.99,1;-;-,,2.86,2.74,1,1,,,,,,,,,693,73.3,7.11
Q53F19,Isoform 1 of Uncharacterized protein C17orf85,9.19,2,5,5,8,0.872,4;-;-,,1.102,4;-;-,,0.932,4;-;-,,1.083,4;-;-,,1.023,4;-;-,,15.39,9.19,5,5,,,,,9.68,4.19,2,3,620,70.5,5.73
Q53FA7,Isoform 1 of Quinone oxidoreductase PIG3,12.35,5,4,4,8,1.227,3;-;4,8.5,0.885,3;-;4,,1.003,3;-;4,5.8,0.915,3;-;4,9.6,0.906,3;-;4,,10,12.35,4,4,,,,,9.72,7.83,3,4,332,35.5,7.17
Q53GL0,Isoform 2 of Pleckstrin homology domain-containing family O member 1,8.8,3,3,3,4,1.06,1;-;2,20.2,0.936,1;-;2,,0.931,1;-;2,2.3,0.801,1;-;2,6.9,0.838,1;-;2,,3.6,3.47,1,1,,,,,9.19,8.8,3,3,375,42.3,8.51
Q53GQ0,Estradiol 17-beta-dehydrogenase 12,22.12,3,7,7,25,0.94,10;-;10,8.4,0.835,10;-;10,,1,10;-;10,2.7,0.936,10;-;10,3.7,0.87,10;-;10,,41.29,22.12,7,14,,,,,40.73,11.22,4,11,312,34.3,9.32
Q53H12,"Isoform 1 of Acylglycerol kinase, mitochondrial",29.38,4,11,11,21,1.26,7;-;8,12.1,1.033,7;-;8,,0.941,7;-;8,6.7,1.145,7;-;8,16.5,0.964,7;-;8,,25.29,19.67,8,9,,,,,35.13,25.59,9,12,422,47.1,8.09
Q53H82,Beta-lactamase-like protein 2,3.82,1,1,1,1,0.453,1;-;-,,0.843,1;-;-,,0.895,1;-;-,,0.75,1;-;-,,0.91,1;-;-,,3.81,3.82,1,1,,,,,,,,,288,32.8,6.8
Q53HC9,Protein TSSC1 (Fragment),13.18,6,4,4,8,0.968,3;-;2,2.5,0.912,3;-;2,,0.972,3;-;2,11.1,0.846,3;-;2,3.8,1.004,3;-;2,,15.36,13.18,4,4,,,,,14.94,11.37,3,4,387,43.6,5.06
Q53QZ3,Rho GTPase-activating protein 15,19.16,2,8,9,14,1.262,5;-;3,5.5,1.255,5;-;3,,0.841,5;-;3,2,1.057,5;-;3,1.6,1.029,5;-;3,,22.73,17.68,8,10,,,,,7.01,6.11,4,4,475,54.5,9.39
Q53T59,HCLS1-binding protein 3,11.73,4,3,3,13,0.99,7;-;5,2.1,0.951,7;-;5,,0.929,7;-;5,3,0.956,7;-;5,6.2,0.903,7;-;5,,23.28,9.18,2,7,,,,,16.91,11.73,3,6,392,42.8,5.01
Q562R1,Beta-actin-like protein 2,26.6,5,3,14,959,1.442,4;-;6,6.2,0.929,4;-;6,,0.872,4;-;6,6,0.919,4;-;6,3.1,0.976,4;-;6,,1205.38,20.48,11,479,,,,,1207.24,26.6,14,480,376,42,5.59
Q569G3,Uncharacterized protein C5orf47,3.41,2,1,1,1,1.58,-;-;1,,0.907,-;-;1,,0.818,-;-;1,,0.91,-;-;1,,0.886,-;-;1,,,,,,,,,,2.37,3.41,1,1,176,19.2,10.48
Q56VL3,Isoform 1 of OCIA domain-containing protein 2,18.18,4,3,3,5,0.917,2;-;2,3.7,0.982,2;-;2,,0.905,2;-;2,4.3,0.932,2;-;2,9.4,0.954,2;-;2,,8.14,18.18,3,3,,,,,3.92,12.34,2,2,154,16.9,9.03
Q58EX7,Isoform 2 of Puratrophin-1,0.54,2,1,1,1,,,,,,,,,,,,,,,,1.74,0.54,1,1,,,,,,,,,1110,122.8,6
Q58FG1,Putative heat shock protein HSP 90-alpha A4,11.48,2,1,5,94,1.808,3;-;3,11.4,1.586,3;-;3,,1.364,3;-;3,12.9,2.336,3;-;3,17,1.634,3;-;3,,122.06,11.48,5,38,,,,,177.78,11.48,5,56,418,47.7,5.19
Q5BJD5,Isoform 1 of Transmembrane protein 41B,6.53,2,3,3,3,0.677,1;-;1,34.5,0.804,1;-;1,,1.088,1;-;1,20.3,1.092,1;-;1,38.6,0.91,1;-;1,,0,2.06,1,1,,,,,4.36,4.47,2,2,291,32.5,9.58
Q5BJH7,Isoform 2 of Protein YIF1B,3.18,7,1,1,1,0.562,1;-;-,,0.885,1;-;-,,1.071,1;-;-,,1.097,1;-;-,,0.929,1;-;-,,2.72,3.18,1,1,,,,,,,,,283,31.2,7.43
Q5BKZ1,Isoform 1 of Zinc finger protein 326,2.06,1,1,1,2,0.973,1;-;1,20.1,1.27,1;-;1,,1.05,1;-;1,5.2,1.254,1;-;1,23.4,1.12,1;-;1,,3.3,2.06,1,1,,,,,2.77,2.06,1,1,582,65.6,5.15
Q5C9Z4,Nucleolar MIF4G domain-containing protein 1,1.63,1,1,1,1,,,,,,,,,,,,,,,,2.82,1.63,1,1,,,,,,,,,860,96.2,8.1
Q5EG05,Isoform 2 of Caspase recruitment domain-containing protein 16,18.56,2,1,2,6,0.863,3;-;1,6.1,0.908,3;-;1,,1.162,3;-;1,5.2,1.17,3;-;1,7.5,1.01,3;-;1,,12.31,18.56,2,4,,,,,7.19,18.56,2,2,97,10.7,5.21
Q5F1R6,Isoform 1 of DnaJ homolog subfamily C member 21,5.84,3,2,2,2,1.152,-;-;1,,1.19,-;-;1,,1.578,-;-;1,,1.225,-;-;1,,1.227,-;-;1,,,,,,,,,,4.61,5.84,2,2,531,62,5.47
Q5FWF5,Isoform 2 of N-acetyltransferase ESCO1,2,2,1,1,1,1.308,1;-;-,,1.314,1;-;-,,1.123,1;-;-,,1.277,1;-;-,,1.367,1;-;-,,1.73,2,1,1,,,,,,,,,701,78.9,9.2
Q5GLZ8,Isoform 6 of Probable E3 ubiquitin-protein ligase HERC4,4.54,5,4,4,4,0.826,3;-;1,11.7,0.893,3;-;1,,0.969,3;-;1,6.3,0.925,3;-;1,0.5,0.806,3;-;1,,11.17,3.06,3,3,,,,,2.18,1.48,1,1,947,106.6,6.47
Q5H9R7,Isoform 3 of Serine/threonine-protein phosphatase 6 regulatory subunit 3,13.27,7,7,7,14,1.014,4;-;6,20.3,0.774,4;-;6,,1.077,4;-;6,16,0.971,4;-;6,6.8,0.915,4;-;6,,22.02,9.1,4,6,,,,,20.62,8.34,5,8,791,88.9,4.58
Q5HYI8,Rab-like protein 3,16.53,6,3,3,6,0.991,3;-;2,6.3,0.928,3;-;2,,1.01,3;-;2,7.3,0.842,3;-;2,6.3,0.913,3;-;2,,11.18,13.56,2,3,,,,,10.01,16.53,3,3,236,26.4,7.11
Q5HYK3,"Isoform 1 of Ubiquinone biosynthesis methyltransferase COQ5, mitochondrial",10.7,2,3,3,5,1.108,1;-;1,4.2,1.319,1;-;1,,0.975,1;-;1,2.4,1.23,1;-;1,2.5,1.125,1;-;1,,11.04,10.7,3,3,,,,,7.16,6.42,2,2,327,37.1,6.95
Q5JPB2,Zinc finger protein 831,0.36,1,1,1,1,,,,,,,,,,,,,,,,0,0.36,1,1,,,,,,,,,1677,177.8,8.34
Q5JPE7,Isoform 2 of Nodal modulator 2,13.34,4,1,12,31,0.709,1;-;2,21.6,0.606,1;-;2,,0.869,1;-;2,12.1,0.529,1;-;1,15.4,0.773,1;-;2,,61.9,13.34,12,19,,,,,35.99,9.82,8,12,1222,134.1,5.76
Q5JRA6,Isoform 1 of Melanoma inhibitory activity protein 3,4.14,4,8,8,13,1.06,6;-;5,5,1.022,6;-;5,,0.997,6;-;5,2,1.032,6;-;5,10.3,1.004,6;-;5,,20.46,3.51,7,7,,,,,14.42,2.88,5,6,1907,213.6,4.84
Q5JRM2,Uncharacterized protein CXorf66,5.26,1,1,1,1,0.995,1;-;-,,0.656,1;-;-,,0.911,1;-;-,,0.483,1;-;-,,0.693,1;-;-,,0,5.26,1,1,,,,,,,,,361,39.9,9.54
Q5JRX3,"cDNA FLJ54065, moderately similar to Mus musculus pitrilysin metallepetidase 1 (Pitrm1), mRNA",16.4,9,13,13,27,1.051,12;-;9,4.6,1.032,12;-;9,,1.039,12;-;9,1,1.017,12;-;9,1.7,1,12;-;9,,41.24,14.7,12,14,,,,,30.39,10.54,9,13,939,106,6.95
Q5JSH3,Isoform 2 of WD repeat-containing protein 44,38.67,6,25,26,75,0.97,33;-;25,0.4,0.805,33;-;25,,0.888,33;-;25,3.4,0.765,33;-;25,1.7,0.878,33;-;25,,122.02,33.04,23,41,,,,,99.45,25.97,18,34,905,100.3,5.45
Q5JSL3,Dedicator of cytokinesis protein 11,15.15,4,27,28,48,0.978,21;-;17,0.5,1.063,21;-;17,,0.991,21;-;17,0.1,1.066,21;-;17,0.9,1.032,21;-;17,,85.2,13.31,24,27,,,,,67.54,10.13,19,21,2073,237.5,7.74
Q5JSP0,"Isoform 1 of FYVE, RhoGEF and PH domain-containing protein 3",13.24,2,7,7,17,1.01,8;-;7,15.1,1.043,8;-;7,,1.003,8;-;7,0.3,1.027,8;-;7,3.4,1.033,8;-;7,,31.71,11.03,5,9,,,,,28.02,12.28,6,8,725,79.4,6.15
Q5JTD0,Isoform 2 of Tight junction-associated protein 1,4.75,5,2,2,3,0.953,1;-;1,6.9,1.13,1;-;1,,0.804,1;-;1,11,0.903,1;-;1,6.9,0.966,1;-;1,,7.32,4.75,2,2,,,,,2.44,2.19,1,1,547,60.7,5.91
Q5JTH9,Isoform 2 of RRP12-like protein,4.18,3,4,4,8,0.906,3;-;2,8.6,1.307,3;-;2,,1.133,3;-;2,15.3,1.324,3;-;2,2.3,1.164,3;-;2,,10.6,3.34,3,4,,,,,9.27,2.59,3,4,1197,132.6,8.68
Q5JTJ3,Isoform 3 of Uncharacterized protein C1orf31,50.63,4,3,3,8,1.04,4;-;3,13.2,1.088,4;-;3,,0.998,4;-;3,6.1,1.028,4;-;3,3,1.099,4;-;3,,12.86,34.18,2,4,,,,,12.22,34.18,2,4,79,9.4,7.74
Q5JTV8,Isoform 1 of Torsin-1A-interacting protein 1,28.3,4,1,19,64,1.077,3;-;2,3.8,1.22,3;-;2,,0.993,3;-;2,0.3,1.374,3;-;2,16.6,1.151,3;-;2,,111.06,26.93,18,38,,,,,72.9,24.87,17,26,583,66.2,8.18
Q5JTZ9,"Probable alanyl-tRNA synthetase, mitochondrial",10.46,1,6,6,10,1.036,2;-;3,27.1,0.775,2;-;3,,0.855,2;-;3,3,0.849,2;-;3,7.7,0.852,2;-;3,,19.67,7.72,4,6,,,,,12.55,4.97,3,4,985,107.3,6.27
Q5JU69,Isoform 1 of Torsin-2A,4.98,1,1,1,1,0.917,1;-;-,,1.027,1;-;-,,1.056,1;-;-,,1.026,1;-;-,,0.864,1;-;-,,5.85,4.98,1,1,,,,,,,,,321,35.7,7.97
Q5K4L6,Isoform 2 of Long-chain fatty acid transport protein 3,8.2,3,3,3,6,1.078,2;-;3,12.8,0.945,2;-;3,,1.284,2;-;3,6.1,1.225,2;-;3,2.8,1.156,2;-;3,,11.1,8.2,3,3,,,,,10.6,6.19,2,3,695,74.7,7.91
Q5K651,Sterile alpha motif domain-containing protein 9,5.73,3,8,8,12,0.95,6;-;3,6.9,1.019,6;-;3,,0.958,6;-;3,3.5,1.088,6;-;3,3.8,1.01,6;-;3,,25.81,4.91,6,7,,,,,11.46,2.27,5,5,1589,184.2,7.83
Q5M775,Isoform 2 of Cytospin-B,23.54,6,16,17,27,1.246,6;-;9,1,1.18,6;-;9,,1.151,6;-;9,9.9,1.092,6;-;9,11.5,1.08,6;-;9,,32.21,17.47,12,13,,,,,42.51,15.95,12,14,790,87.8,6.01
Q5MNZ9,Isoform 2 of WD repeat domain phosphoinositide-interacting protein 1,3.85,3,2,2,2,0.91,1;-;-,,0.759,1;-;-,,0.879,1;-;-,,0.66,1;-;-,,0.778,1;-;-,,2.1,2.27,1,1,,,,,2.03,1.59,1,1,441,48.2,6.89
Q5QGZ9,Isoform 5 of C-type lectin domain family 12 member A,15.49,7,2,2,2,1.256,2;-;-,,1.275,2;-;-,,1.322,2;-;-,,1.75,2;-;-,,1.184,2;-;-,,5.33,15.49,2,2,,,,,,,,,213,24.4,8.22
Q5QJE6,Deoxynucleotidyltransferase terminal-interacting protein 2,5.31,2,3,3,5,1.104,1;-;3,15.1,1.251,1;-;3,,1.019,1;-;3,9.8,1.085,1;-;3,7.9,1.134,1;-;3,,6.24,2.84,2,2,,,,,10.25,5.31,3,3,810,90.6,5.97
Q5R372,Isoform 7 of Rab GTPase-activating protein 1-like,5.87,11,2,2,3,1.012,1;-;2,4.1,1.019,1;-;2,,0.905,1;-;2,2,0.946,1;-;2,15.4,1.021,1;-;2,,3.68,3.35,1,1,,,,,2.81,5.87,2,2,358,41.5,7.01
Q5RKV6,Exosome complex exonuclease MTR3,11.4,1,2,2,6,1.055,3;-;2,2.9,0.986,3;-;2,,1.091,3;-;2,2,1.096,3;-;2,1.1,1.035,3;-;2,,12.48,11.4,2,3,,,,,11.15,11.4,2,3,272,28.2,6.28
Q5SNT2,Isoform SAMP1 of Transmembrane protein 201,3.32,3,1,1,2,0.631,1;-;-,,1.16,1;-;-,,0.819,1;-;-,,1.079,1;-;-,,1.1,1;-;-,,4.08,3.32,1,1,,,,,3.67,3.32,1,1,392,43.4,8.7
Q5SSJ5,Isoform 1 of Heterochromatin protein 1-binding protein 3,32.55,9,21,21,90,1.134,35;-;36,1.4,1.258,35;-;36,,1.031,35;-;36,1.9,1.222,35;-;36,1.4,1.14,35;-;36,,113.6,27.12,19,45,,,,,126.69,30.74,20,45,553,61.2,9.67
Q5SW79,Isoform 2 of Centrosomal protein of 170 kDa,3.01,7,3,3,3,1.117,1;-;-,,1.175,1;-;-,,1.226,1;-;-,,1.247,1;-;-,,1.188,1;-;-,,6.81,3.01,3,3,,,,,,,,,1460,161.3,7.01
Q5SWX8,Isoform 3 of Protein odr-4 homolog,2.39,5,1,1,1,,,,,,,,,,,,,,,,0,2.39,1,1,,,,,,,,,335,37.7,8.21
Q5SXM8,DNL-type zinc finger protein,5.06,1,1,1,1,1.175,1;-;-,,1.032,1;-;-,,1.057,1;-;-,,1.166,1;-;-,,1.099,1;-;-,,2.54,5.06,1,1,,,,,,,,,178,19.2,9.8
Q5SY16,Nucleolar protein 9,1,1,1,1,1,,,,,,,,,,,,,,,,2.26,1,1,1,,,,,,,,,702,79.3,9.13
Q5SZD1,Uncharacterized protein C6orf141,2.87,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1.93,2.87,1,1,244,26.7,7.69
Q5T013,Isoform 1 of Putative hydroxypyruvate isomerase,17.33,7,3,3,4,0.978,2;-;2,28.7,0.797,2;-;2,,0.902,2;-;2,6.7,0.796,2;-;2,13.6,0.868,2;-;2,,6.29,13.36,2,2,,,,,3.06,8.3,2,2,277,30.4,5.5
Q5T0F9,Isoform 2 of Coiled-coil and C2 domain-containing protein 1B,19.37,7,14,14,24,1.115,8;-;9,6,0.957,8;-;9,,1.05,8;-;9,1.6,1.003,8;-;9,8.4,1.048,8;-;9,,38.05,15.96,11,13,,,,,18.89,12.56,9,11,852,93.5,5.24
Q5T0N5,Isoform 3 of Formin-binding protein 1-like,8.59,6,5,5,5,0.768,3;-;1,31.4,0.664,3;-;1,,0.716,3;-;1,20.3,0.552,3;-;1,41.9,0.785,3;-;1,,9.58,5.3,4,4,,,,,3.43,3.29,1,1,547,63.5,6.19
Q5T160,"Probable arginyl-tRNA synthetase, mitochondrial",2.94,2,1,1,1,1.331,1;-;-,,0.767,1;-;-,,1.142,1;-;-,,0.883,1;-;-,,1.084,1;-;-,,4.08,2.94,1,1,,,,,,,,,578,65.5,8.21
Q5T1M5,Isoform 1 of FK506-binding protein 15,23.13,3,26,26,46,1.045,19;-;15,2.7,1.188,19;-;15,,1.215,19;-;15,0.2,1.246,19;-;15,7.7,1.07,19;-;15,,80.73,18.7,21,26,,,,,62.44,15.75,17,20,1219,133.5,5.2
Q5T200,Isoform 1 of Zinc finger CCCH domain-containing protein 13,1.68,2,2,2,2,1.334,1;-;-,,1.247,1;-;-,,1.114,1;-;-,,1.491,1;-;-,,1.355,1;-;-,,6.75,1.68,2,2,,,,,,,,,1668,196.5,9.42
Q5T2D2,Trem-like transcript 2 protein,7.48,3,2,2,3,0.876,1;-;-,,0.801,1;-;-,,0.698,1;-;-,,0.597,1;-;-,,1.005,1;-;-,,6.21,7.48,2,2,,,,,3.06,4.36,1,1,321,35.1,9.63
Q5T2E6,Isoform 1 of UPF0668 protein C10orf76,8.13,4,4,4,6,1.039,2;-;1,3.7,0.788,2;-;1,,1.201,2;-;1,3.1,0.84,2;-;1,11,1.058,2;-;1,,8.79,7.11,3,3,,,,,4.86,4.79,3,3,689,78.7,6.6
Q5T440,"Putative transferase C1orf69, mitochondrial",10.11,1,3,3,4,1.077,3;-;1,11.9,1.047,3;-;1,,0.994,3;-;1,3.5,1.041,3;-;1,3,1.063,3;-;1,,9.61,10.11,3,3,,,,,2.75,3.09,1,1,356,38.1,9.83
Q5T447,Isoform 1 of E3 ubiquitin-protein ligase HECTD3,14.29,3,8,8,18,1.021,8;-;6,0.3,0.864,8;-;6,,0.986,8;-;6,2,0.901,8;-;6,3,0.936,8;-;6,,29.09,12.78,7,10,,,,,23.66,14.29,8,8,861,97.1,5.64
Q5T4S7,Isoform 3 of E3 ubiquitin-protein ligase UBR4,10.93,14,43,44,83,0.902,31;-;24,6.3,0.914,31;-;24,,0.926,31;-;24,1.9,0.851,31;-;24,3,0.936,31;-;24,,149.67,9.56,37,49,,,,,98.02,6.38,27,34,5159,571.5,6.04
Q5T5C0,Isoform 3 of Syntaxin-binding protein 5,11.75,11,9,9,15,0.903,5;-;9,1.6,0.812,5;-;9,,1.034,5;-;9,0.5,0.857,5;-;9,2.5,0.861,5;-;9,,21.4,8.29,6,6,,,,,35.28,9.65,7,9,1098,121.5,6.96
Q5T5J6,Uncharacterized protein C1orf26,1.89,1,1,1,1,0.875,1;-;-,,1.052,1;-;-,,1.008,1;-;-,,1.315,1;-;-,,0.907,1;-;-,,2.48,1.89,1,1,,,,,,,,,900,103.2,8.81
Q5T5S1,Isoform 3 of Uncharacterized coiled-coil domain-containing protein KIAA1984,3.61,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1.93,3.61,1,1,194,23.2,9.07
Q5T619,Zinc finger protein 648,2.11,1,1,1,5,5.651,1;-;3,52.6,1.436,1;-;3,,1.025,1;-;3,8.7,1.241,1;-;3,4,1.174,1;-;3,,0,2.11,1,2,,,,,6.85,2.11,1,3,568,62.3,8.62
Q5T6V5,UPF0553 protein C9orf64,20.82,3,6,6,10,1.023,6;-;3,9,1.009,6;-;3,,0.969,6;-;3,4,1.054,6;-;3,7,1.02,6;-;3,,24.64,20.82,6,7,,,,,9.93,11.44,3,3,341,39,5.88
Q5T8P6,Isoform 5 of RNA-binding protein 26,4.49,6,2,2,2,1.011,-;-;1,,1.08,-;-;1,,0.903,-;-;1,,1.033,-;-;1,,1.097,-;-;1,,,,,,,,,,6.99,4.49,2,2,534,60,8.94
Q5TA45,Isoform 3 of Integrator complex subunit 11,2.25,1,1,1,1,,,,,,,,,,,,,,,,0,2.25,1,1,,,,,,,,,578,65.2,8.35
Q5TC84,Opioid growth factor receptor-like protein 1,3.1,1,2,2,2,0.782,1;-;-,,0.876,1;-;-,,0.94,1;-;-,,0.747,1;-;-,,0.836,1;-;-,,2.14,1.55,1,1,,,,,2.09,1.55,1,1,451,51.2,6.13
Q5TCZ1,Isoform 2 of SH3 and PX domain-containing protein 2A,4.47,6,2,3,4,0.76,1;-;1,18.5,0.677,1;-;1,,0.812,1;-;1,20.7,0.573,1;-;1,33.2,0.683,1;-;1,,8.81,4.47,3,3,,,,,3.57,2.02,1,1,940,102.6,7.94
Q5TDH0,Isoform 1 of Protein DDI1 homolog 2,16.79,3,4,4,10,1.028,5;-;5,4.6,1.338,5;-;5,,1.038,5;-;5,3.6,1.182,5;-;5,3.8,1.262,5;-;5,,17.96,16.79,4,5,,,,,16.99,16.79,4,5,399,44.5,5.05
Q5TEJ8,Isoform 1 of Protein THEMIS2,24.11,8,9,9,26,0.925,13;-;11,6.7,1.38,13;-;11,,1.325,13;-;11,2.4,1.451,13;-;11,1.4,1.175,13;-;11,,54.12,16.95,7,15,,,,,42.25,21.15,7,11,643,72,6.1
Q5TFE4,5'-nucleotidase domain-containing protein 1,17.36,4,6,6,8,0.848,4;-;4,3.8,1.084,4;-;4,,0.962,4;-;4,10.8,1.022,4;-;4,18.6,1.059,4;-;4,,12.01,11.21,4,4,,,,,12.92,10.33,3,4,455,51.8,6.35
Q5TIE3,Isoform 4 of von Willebrand factor A domain-containing protein 5B1,0.89,5,1,1,2,,,,,,,,,,,,,,,,1.82,0.89,1,1,,,,,1.87,0.89,1,1,1016,111.3,8.51
Q5TZA2,Isoform 2 of Rootletin,1.22,2,1,2,12,,,,,,,,,,,,,,,,18.36,1.22,2,6,,,,,18.75,0.61,1,6,1313,148.2,5.54
Q5U5X0,LYR motif-containing protein 7,15.38,8,1,2,2,,,,,,,,,,,,,,,,3.14,9.62,1,1,,,,,2.24,5.77,1,1,104,11.9,9.66
Q5UCC4,Isoform 2 of UPF0510 protein INM02,3.15,4,1,1,1,0.861,-;-;1,,0.935,-;-;1,,1.003,-;-;1,,0.898,-;-;1,,0.938,-;-;1,,,,,,,,,,2.68,3.15,1,1,254,26.8,6.29
Q5VSL9,Isoform 2 of Protein FAM40A,11.32,4,6,7,8,0.887,3;-;3,9.6,0.923,3;-;3,,1.052,3;-;3,0.9,1.016,3;-;3,4.3,0.992,3;-;3,,13.42,6.2,5,5,,,,,11.95,6.74,3,3,742,85.4,6.74
Q5VT52,Isoform 2 of Regulation of nuclear pre-mRNA domain-containing protein 2,1.9,4,2,2,3,1.274,1;-;1,19.6,1.059,1;-;1,,0.862,1;-;1,24.3,1.103,1;-;1,17.3,1.047,1;-;1,,5.39,1.9,2,2,,,,,2.52,1.05,1,1,1424,152.5,7.33
Q5VT66,"Isoform 3 of MOSC domain-containing protein 1, mitochondrial",3.57,3,1,1,1,,,,,,,,,,,,,,,,3.31,3.57,1,1,,,,,,,,,252,28.4,7.31
Q5VTL8,Isoform 1 of Pre-mRNA-splicing factor 38B,17.22,3,8,8,16,1.075,7;-;3,4.4,1.401,7;-;3,,1.031,7;-;3,5.5,1.361,7;-;3,4,1.327,7;-;3,,30.33,14.65,7,11,,,,,15.69,8.79,5,5,546,64.4,10.54
Q5VTR2,E3 ubiquitin-protein ligase BRE1A,10.34,6,7,8,13,1.113,4;-;2,10.1,1.207,4;-;2,,1.221,4;-;2,4.3,1.364,4;-;2,2.7,1.194,4;-;2,,22.33,8.19,6,7,,,,,15.24,5.83,5,6,977,113.9,5.99
Q5VVQ6,Isoform 2 of Ubiquitin thioesterase OTU1,26.64,2,6,6,12,0.843,4;-;4,0.9,0.643,4;-;4,,0.856,4;-;4,3.8,0.589,4;-;4,21,0.832,4;-;4,,18.48,26.64,6,6,,,,,16.72,23.68,5,6,304,34,4.98
Q5VW32,BRO1 domain-containing protein BROX,22.14,3,10,10,19,0.957,11;-;5,11.7,0.94,11;-;5,,0.938,11;-;5,3.5,0.898,11;-;5,0.8,0.939,11;-;5,,36.75,22.14,10,13,,,,,22.41,11.19,4,6,411,46.4,7.65
Q5VW36,Uncharacterized protein KIAA1797,2.89,1,3,3,4,0.985,2;-;-,,0.91,2;-;-,,1.123,2;-;-,,0.852,2;-;-,,1.06,2;-;-,,9.73,2.89,3,3,,,,,2.02,0.44,1,1,1801,199.9,6.62
