Accession,Description,_Coverage,_# Proteins,_# Unique Peptides,_# Peptides,_# PSMs,127/126,127/126 Count,127/126 Variability [%],128/126,128/126 Count,128/126 Variability [%],129/126,129/126 Count,129/126 Variability [%],130/126,130/126 Count,130/126 Variability [%],131/126,131/126 Count,131/126 Variability [%],Score A2,Coverage A2,# Peptides A2,# PSM A2,Score B2,Coverage B2,# Peptides B2,# PSM B2,Score C2,Coverage C2,# Peptides C2,# PSM C2,# AAs,MW [kDa],calc. pI
Q14240,Isoform 1 of Eukaryotic initiation factor 4A-II,54.79,17,8,22,214,1.087,13;11;11,21.2,1.066,13;11;11,4.9,0.845,13;11;11,36.8,1.034,13;11;11,40,1.094,13;11;10,10.4,197.79,54.79,21,72,192.34,51.84,19,66,200.14,51.84,21,76,407,46.4,5.48
Q14244,"cDNA FLJ50558, highly similar to Homo sapiens microtubule-associated protein 7 (MAP7), mRNA",1.95,4,1,2,5,,,,,,,,,,,,,,,,2.95,0.91,1,1,3,0.91,1,1,5.87,1.95,2,3,771,87,9.77
Q14247,src substrate cortactin isoform b,30.41,5,18,18,44,0.629,8;8;8,12,0.706,8;8;8,5.6,0.615,8;8;8,12.6,1.413,8;8;8,10.8,0.788,8;8;8,5.6,36.37,26.51,14,18,30.35,15.79,8,12,31,17.93,9,14,513,57.4,5.33
Q14249,"Endonuclease G, mitochondrial",3.37,1,1,1,2,,,,,,,,,,,,,,,,1.98,3.37,1,1,0,3.37,1,1,,,,,297,32.6,9.5
Q14254,Flotillin-2,57.24,3,24,24,93,1.091,18;23;18,5.3,1.421,18;23;18,8.8,1.095,18;23;18,10.4,0.923,18;23;18,9.3,0.9,18;23;18,1.3,83.82,42.76,18,30,102.9,44.63,19,34,79.74,36.92,16,29,428,47,5.25
Q14257,Reticulocalbin-2,37.22,3,10,10,30,1.047,7;12;6,11.7,1.142,7;12;6,20.7,1.091,7;12;6,25.4,1.26,7;12;6,19.5,1.002,7;12;6,2.5,26.69,29.97,6,9,39.99,37.22,10,14,20.29,28.39,5,7,317,36.9,4.4
Q14258,E3 ubiquitin/ISG15 ligase TRIM25,20.16,2,10,10,35,1.057,3;8;9,9,1.182,3;8;9,2.3,0.819,3;8;9,9.4,0.999,3;8;9,10.9,0.972,3;8;9,1.8,23.8,9.52,5,7,39.02,19.05,9,14,35.02,18.1,9,14,630,70.9,8.09
Q14289,Isoform 2 of Protein-tyrosine kinase 2-beta,33.82,5,27,28,76,1.018,17;19;11,3.8,0.957,17;19;11,20.1,0.932,17;19;11,2.5,1.011,17;19;11,6.9,1.016,17;19;11,3.8,83.42,26.89,21,30,70.29,23.99,20,27,52.64,20.99,15,19,967,111.1,5.91
Q14314,Fibroleukin,9.57,2,3,3,10,1.835,2;2;1,26.7,0.94,2;2;1,48.9,2.248,2;2;1,25.2,1.638,2;2;1,24.9,1.346,2;2;1,26,8.19,6.83,2,3,7.2,3.64,1,3,4.68,9.57,3,4,439,50.2,7.39
Q14315,Isoform 2 of Filamin-C,5.46,3,1,16,296,,,,,,,,,,,,,,,,243.25,5.01,15,100,243.74,5.16,15,107,210.2,4.05,13,89,2692,287.1,5.97
Q14318,Isoform 1 of Peptidyl-prolyl cis-trans isomerase FKBP8,28.64,4,10,10,32,1.215,6;6;7,11.5,1.01,6;6;7,7.7,1.591,6;6;7,1.6,1.364,6;6;7,4.1,1.056,6;6;7,1.1,27.12,20.87,7,10,19.97,12.86,5,10,29.9,23.54,7,12,412,44.5,4.84
Q14320,Protein FAM50A,12.68,3,4,4,11,0.624,-;-;2,,0.824,-;-;2,,0.414,-;-;2,,0.718,-;-;2,,0.949,-;-;2,,9.02,4.13,1,3,9.09,8.85,3,4,8.28,10.32,3,4,339,40.2,6.83
Q14344,Guanine nucleotide-binding protein subunit alpha-13,33.16,13,11,13,59,0.757,14;6;10,6.7,0.713,14;6;10,14,0.739,14;6;10,16.5,0.962,14;6;10,2.8,0.846,14;6;10,2,69.58,26.26,9,22,46.02,20.95,8,17,66.25,23.61,7,20,377,44,8
Q14376,UDP-glucose 4-epimerase,10.34,6,2,2,4,0.924,1;1;1,13.3,0.987,1;1;1,7.6,0.813,1;1;1,4.2,0.884,1;1;1,23.9,0.95,1;1;1,10.5,4.06,10.34,2,2,4.26,4.89,1,1,3.59,4.89,1,1,348,38.3,6.73
Q14392,Leucine-rich repeat-containing protein 32,1.96,1,1,1,5,0.429,1;-;-,,0.515,1;-;-,,0.271,1;-;-,,0.57,1;-;-,,0.668,1;-;-,,8.7,1.96,1,2,6.41,1.96,1,2,2.96,1.96,1,1,662,71.9,6.13
Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",1.93,1,2,2,4,0.479,-;-;1,,0.544,-;-;1,,0.287,-;-;1,,0.621,-;-;1,,0.769,-;-;1,,5.75,1.93,2,2,2.72,1.31,1,1,2.71,0.61,1,1,1141,124.9,6
Q14444,Isoform 2 of Caprin-1,12.97,3,11,11,34,1.13,8;10;9,6,1.155,8;10;9,46,1.108,8;10;9,7,1.036,8;10;9,8.3,1.049,8;10;9,6.1,29,10.37,8,11,36.46,10.37,8,12,27.9,11.38,8,11,694,76.8,5.12
Q14457,Beclin-1,13.56,2,5,5,6,1.007,1;2;1,28.1,1.544,1;2;1,24.1,0.823,1;2;1,19.1,0.895,1;2;1,25.5,0.966,1;2;1,10.3,3.19,3.78,1,1,8.19,7.56,3,3,4.68,2.22,1,2,450,51.9,4.89
Q14498,Isoform 2 of RNA-binding protein 39,29.01,12,14,14,68,1.407,10;14;15,9.3,1.016,10;14;15,19.3,1.748,10;14;15,16.1,1.321,10;14;15,9,1.048,10;14;15,1.7,60.26,25.19,12,21,61.38,26.72,12,26,51.53,22.14,10,21,524,58.6,10.13
Q14520,hyaluronan-binding protein 2 isoform 2,1.69,2,1,1,24,1.268,5;5;3,2.7,1.981,5;5;3,7.3,0.993,5;5;3,8.6,1.142,5;5;3,3.4,1.118,5;5;3,5.4,13.9,1.69,1,6,23.63,1.69,1,10,19.28,1.69,1,8,534,59.8,6.43
Q14554,Protein disulfide-isomerase A5,36.8,6,17,17,68,0.546,15;14;14,6.4,0.4,15;14;14,7.7,0.41,15;14;14,9.1,0.758,15;14;14,11.1,0.818,15;14;14,2.4,59.06,34.87,15,25,55.34,26.4,12,18,65.94,33.33,15,25,519,59.6,7.91
Q14558,Isoform 1 of Phosphoribosyl pyrophosphate synthase-associated protein 1,26.69,6,4,6,26,0.843,2;2;3,7,0.741,2;2;3,37,0.759,2;2;3,9.9,0.731,2;2;3,10.3,1.053,2;2;3,3.3,21.2,12.36,3,9,23.51,12.36,3,8,31.25,26.69,6,9,356,39.4,7.2
Q14562,ATP-dependent RNA helicase DHX8,5.16,1,3,4,16,0.911,3;2;-,10.1,1.307,3;2;-,28.8,1.003,3;2;-,,0.772,3;2;-,10.5,1.002,3;2;-,9,18.27,5.16,4,8,10.62,4.34,3,6,2.17,1.8,1,2,1220,139.2,8.32
Q14566,DNA replication licensing factor MCM6,10.6,2,6,6,14,1.366,4;2;4,10.1,0.904,4;2;2,17.6,1.55,4;2;4,5.6,0.725,4;2;4,23.2,1.321,4;2;4,0.5,20.08,9.26,5,7,7.38,5.48,3,3,6.85,6.82,4,4,821,92.8,5.41
Q14643,"Isoform 4 of Inositol 1,4,5-trisphosphate receptor type 1",13.4,12,23,32,71,0.659,9;9;12,4.6,0.734,9;9;12,12.4,0.67,9;9;12,16,0.76,9;9;12,1.6,0.846,9;9;12,0.3,63.47,9.05,19,23,58.95,7.38,19,22,62.77,8.57,21,26,2695,306.6,6.29
Q14653,Interferon regulatory factor 3,15.69,4,5,5,16,0.971,4;5;2,29.6,1.21,4;5;2,13.9,1.011,4;5;2,44.2,1.23,4;5;2,37,1.053,4;5;2,22.3,14.47,10.3,3,5,15.79,15.69,5,8,7.33,9.37,3,3,427,47.2,5.34
Q14669,TRIP12 protein,4.82,4,6,6,12,1.038,3;1;2,14.1,1.228,3;1;2,61.4,1.319,3;1;2,6.8,0.969,3;1;2,10.9,0.982,3;1;2,4.5,17.58,4.24,5,6,12.94,3.08,4,4,6.02,1.45,2,2,1722,192,6.49
Q14676,Isoform 4 of Mediator of DNA damage checkpoint protein 1,2.72,11,3,3,4,1.15,1;-;1,1.5,1.487,1;-;1,,1.322,1;-;1,4.8,1.142,1;-;1,2.9,1.084,1;-;1,,3.21,0.94,1,1,2,0.66,1,1,1.91,1.78,2,2,1066,116.6,4.92
Q14677,"cDNA FLJ61629, highly similar to Clathrin interactor 1",23.33,5,2,16,62,0.758,1;3;-,36,0.386,1;3;-,47.9,0.732,1;3;-,,0.821,1;3;-,46.4,0.792,1;3;-,3.4,67.7,18.04,11,22,75.61,21.46,14,24,50.1,16.64,10,16,643,70.2,6.58
Q14683,Structural maintenance of chromosomes protein 1A,52.72,12,64,65,250,1.252,60;49;47,6.8,1.444,60;49;47,15.4,1.706,60;49;47,1,1.12,60;49;47,3.7,1.114,60;49;47,1.2,232.87,46.47,55,94,211.84,40.31,44,79,195.4,35.28,44,77,1233,143.1,7.64
Q14684,Isoform 2 of Ribosomal RNA processing protein 1 homolog B,11.49,2,7,7,12,1.36,5;-;1,16.6,0.758,5;-;1,,2.122,5;-;1,40.9,0.989,5;-;1,11.2,1.191,5;-;1,,23.26,10.54,6,7,2.71,2.57,1,1,7.34,6.49,4,4,740,82.1,9.8
Q14689,Isoform 3 of Disco-interacting protein 2 homolog A,2.26,6,1,1,1,1.715,-;1;-,,2.399,-;1;-,,1.624,-;1;-,,1.482,-;1;-,,1.481,-;1;-,,,,,,2.56,2.26,1,1,,,,,798,86,8.82
Q14690,Protein RRP5 homolog,6.57,1,8,8,14,1.333,2;3;3,10.9,1.275,2;3;3,37.9,1.826,2;3;3,12,1.235,2;3;3,13.9,1.066,2;3;3,19.3,17.17,3.58,4,5,10.94,3.58,4,5,5.43,2.08,3,4,1871,208.6,8.87
Q14692,Ribosome biogenesis protein BMS1 homolog,6.4,1,7,7,12,1.323,3;4;2,15,1.657,3;4;2,9.8,1.671,3;4;2,27.7,1.19,3;4;2,19.6,1.192,3;4;2,4.3,11.33,3.35,4,4,12.43,3.98,5,6,5.89,2.57,2,2,1282,145.7,6.44
Q14694,Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 10,8.85,3,6,6,15,1.164,2;2;2,16.5,0.809,2;2;2,8,1.143,2;2;2,15.4,1.108,2;2;2,19.1,1.158,2;2;2,10.5,16.81,7.36,5,6,11.96,7.86,5,5,11.26,4.74,3,4,802,87.5,5.27
Q14696,LDLR chaperone MESD,37.61,2,7,7,23,0.876,6;5;6,7.5,0.604,6;5;6,32.6,0.907,6;5;6,4.7,0.925,6;5;6,7.9,0.951,6;5;6,0.5,32.39,33.76,6,10,16.26,26.5,4,5,27.33,28.63,5,8,234,26.1,7.78
Q14697,Isoform 2 of Neutral alpha-glucosidase AB,37.89,1,1,36,295,1.158,-;1;-,,0.366,-;1;-,,1.53,-;1;-,,1.19,-;1;-,,1.107,-;1;-,,304.72,31.06,29,105,288.99,36.85,34,102,253.77,34.78,31,88,966,109.4,6.24
Q14697,"cDNA FLJ61290, highly similar to Neutral alpha-glucosidase AB",36.98,2,1,36,299,0.528,3;2;1,3.9,0.587,3;2;1,88.2,0.45,3;2;1,4.8,0.503,3;2;1,12.5,0.814,3;2;1,10.3,316.62,32.26,30,108,294.99,35.98,34,103,255.03,33.97,31,88,995,112.9,6.06
Q14738,Isoform Delta-3 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,11.29,6,3,4,20,0.954,3;2;3,12.6,0.715,3;2;3,96.9,0.649,3;2;3,12.2,0.956,3;2;3,3.9,1.001,3;2;3,8,32.31,11.29,4,10,16.09,7.86,2,5,13.04,7.86,2,5,496,58.4,6.77
Q14739,Lamin-B receptor,30.89,5,23,23,175,1.425,39;38;36,5,1.161,39;38;36,2.6,2.125,39;38;36,6.3,1.494,39;38;36,4,1.106,39;38;36,2.5,122.28,27.8,20,59,133.75,25.37,20,62,109.34,27.97,19,54,615,70.7,9.36
Q14761,Protein tyrosine phosphatase receptor type C-associated protein,3.88,1,1,1,5,,,,,,,,,,,,,,,,2.6,3.88,1,1,4.26,3.88,1,2,2.57,3.88,1,2,206,21.2,4.55
Q14764,Major vault protein,56.77,3,45,45,304,1.097,65;69;68,0.2,1.146,65;69;67,9.5,0.933,65;69;68,6.1,0.997,65;69;68,4.6,1.017,65;69;67,3.3,314.24,54.2,40,100,293.31,49.83,38,104,281.82,53.08,38,100,893,99.3,5.48
Q14766,Isoform Long of Latent-transforming growth factor beta-binding protein 1,34.26,10,8,52,397,0.502,16;16;15,1.4,0.557,16;16;15,6.8,0.337,16;16;15,13.2,0.901,16;16;15,0.9,0.895,16;16;15,1.5,392.03,30.43,44,146,349.9,31.3,44,132,293.76,28.28,39,119,1722,186.7,5.96
Q14789,Golgin subfamily B member 1,6.35,27,14,16,33,1.14,7;2;7,11.1,1.382,7;2;7,6.5,1.112,7;2;7,22.9,1.442,7;2;7,30.7,1.086,7;2;7,11,37.49,4.36,11,13,23.63,3.07,8,9,25.09,3.01,8,11,3259,375.8,5
Q14790,Isoform 1 of Caspase-8,19.42,16,6,6,20,1.146,6;5;7,12,0.762,6;5;7,26.3,1.008,6;5;7,6.3,1.216,6;5;7,28,1.017,6;5;7,6.4,23.58,19.42,6,7,14.79,15.03,4,6,10.55,12.73,3,7,479,55.4,5.1
Q14814,Isoform MEF2DA0 of Myocyte-specific enhancer factor 2D,1.95,2,1,1,1,1.213,1;-;-,,1.252,1;-;-,,1.194,1;-;-,,1.074,1;-;-,,1.044,1;-;-,,3.43,1.95,1,1,,,,,,,,,514,55.1,8.59
Q14839,Isoform 1 of Chromodomain-helicase-DNA-binding protein 4,19.25,16,23,29,87,1.452,13;16;10,2.3,1.305,13;16;10,32.3,1.999,13;16;10,16.2,1.291,13;16;10,9.9,1.217,13;16;10,5.6,99.5,12.66,19,34,79.75,14.07,19,28,57.92,11.66,15,25,1912,217.9,5.86
Q14847,Isoform 1 of LIM and SH3 domain protein 1,60.15,10,21,21,262,0.943,53;66;54,4.1,1.14,53;66;54,3.5,0.673,53;66;54,2.5,1.001,53;66;54,4.6,0.9,53;66;54,2.7,200.24,56.32,20,88,219.44,56.7,19,90,211.85,56.32,18,84,261,29.7,7.05
Q14919,Isoform 1 of Dr1-associated corepressor,15.12,2,3,3,13,0.955,2;1;2,18.1,1.139,2;1;2,70.1,0.71,2;1;2,11.7,0.816,2;1;2,31.7,1.179,2;1;2,7.6,10.6,15.12,3,6,10.71,15.12,3,5,2.56,6.34,1,2,205,22.3,5.17
Q14966,Isoform 1 of Zinc finger protein 638,4.15,6,5,5,13,1.432,3;4;3,37.8,1.15,3;4;3,45.8,1.734,3;4;3,39.6,1.385,3;4;3,45.3,1.163,3;4;3,20.7,2.08,0.81,1,3,3,1.62,2,4,5.04,3.34,4,6,1978,220.5,6.38
Q14974,Importin subunit beta-1,33.56,2,23,23,162,0.871,32;33;29,0.7,1.047,32;33;29,8,0.733,32;33;29,4.6,0.78,32;33;29,0.8,0.917,32;33;29,1,145.38,33.56,23,55,137.28,31.39,21,54,137.48,27.28,18,53,876,97.1,4.78
Q14978,Isoform Alpha of Nucleolar and coiled-body phosphoprotein 1,18.74,3,14,14,47,1.369,12;12;10,10.9,1.584,12;12;10,14.9,1.929,12;12;10,22.6,1.279,12;12;10,12.9,1.104,12;12;10,6.1,34.84,14.31,10,15,39.16,17.45,13,19,32.72,11.16,8,13,699,73.6,9.47
Q14980,Isoform 2 of Nuclear mitotic apparatus protein 1,57.12,9,1,116,430,0.846,-;1;-,,0.796,-;1;-,,1.106,-;1;-,,0.8,-;1;-,,1.049,-;1;-,,464.78,48.98,93,153,418.78,45.12,88,149,354.02,43.46,79,128,2101,236.4,5.8
Q14980,Isoform 1 of Nuclear mitotic apparatus protein 1,56.88,10,1,116,430,1.142,1;-;-,,2.565,1;-;-,,1.18,1;-;-,,0.988,1;-;-,,1.08,1;-;-,,468.2,49.27,94,154,416.26,44.35,87,148,354.02,43.17,79,128,2115,238.1,5.78
Q14997,Isoform 3 of Proteasome activator complex subunit 4,1.62,3,1,1,5,1.12,1;-;-,,1.232,1;-;-,,1.313,1;-;-,,1.221,1;-;-,,1.167,1;-;-,,8.67,1.62,1,3,4.61,1.62,1,2,,,,,987,113.7,7.65
Q14BN4,Isoform 2 of Sarcolemmal membrane-associated protein,17.85,18,13,13,25,0.511,5;3;2,3.7,0.616,5;3;2,11.4,0.437,5;3;2,17.4,0.67,5;3;2,7.7,0.836,5;3;2,5.1,27.6,13.04,9,10,28.37,11.52,9,9,19.57,8.99,6,6,790,90.8,5.36
Q14CX7,"Isoform 2 of N-alpha-acetyltransferase 25, NatB auxiliary subunit",1.4,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1.4,1,1,859,99.2,6.27
Q15005,Signal peptidase complex subunit 2,53.54,2,15,15,80,0.858,23;20;13,7.6,1.169,23;20;13,15.3,1.196,23;20;13,4.3,0.881,23;20;13,8,0.95,23;20;13,1.2,81.92,46.02,12,28,77.48,48.67,14,30,64.52,53.1,12,22,226,25,8.47
Q15006,Tetratricopeptide repeat protein 35,31.99,1,6,6,13,0.818,4;2;2,10.2,1.015,4;2;2,10.6,1.099,4;2;2,15.9,0.998,4;2;2,23.6,0.985,4;2;2,18.4,11.99,24.58,4,5,8.11,12.12,3,3,13.9,21.55,5,5,297,34.8,6.57
Q15007,Isoform 1 of Pre-mRNA-splicing regulator WTAP,8.33,2,3,3,8,1.243,3;3;2,7.8,1.916,3;3;2,22.8,1.681,3;3;2,5.7,0.944,3;3;2,6.2,1.102,3;3;2,1.6,8.69,8.33,3,3,8.59,8.33,3,3,5.73,5.3,2,2,396,44.2,5.19
Q15008,26S proteasome non-ATPase regulatory subunit 6,41.39,8,18,18,106,0.974,26;20;24,1.2,0.773,26;20;24,10.6,0.906,26;20;24,9.6,0.905,26;20;24,2.2,1.002,26;20;24,3.4,100.49,41.13,17,41,92.71,37.79,16,35,82.79,29.56,11,30,389,45.5,5.62
Q15018,BRISC complex subunit Abro1,12.29,1,5,5,13,0.973,6;3;2,11,1.011,6;3;2,18.8,0.992,6;3;2,23.9,1.131,6;3;2,8.9,0.99,6;3;2,6.2,17.31,9.16,4,6,9.39,8.92,3,4,9.51,7.71,3,3,415,46.9,6.21
Q15019,Isoform 1 of Septin-2,61.5,19,17,18,179,0.767,39;36;33,3.5,1.062,39;36;33,2.3,0.558,39;36;33,4,0.775,39;36;33,4.2,0.877,39;36;33,5,202.02,61.22,17,65,174.24,56.51,16,58,174.47,51.52,13,56,361,41.5,6.6
Q15020,Isoform 1 of Squamous cell carcinoma antigen recognized by T-cells 3,35.31,13,26,27,79,1.29,15;15;13,11.9,1.485,15;15;13,35.4,1.422,15;15;13,15,1.206,15;15;13,14.5,1.137,15;15;13,5.7,68.25,24.92,19,27,79.34,27.93,21,32,56.16,15.68,14,20,963,109.9,5.57
Q15024,Exosome complex exonuclease RRP42,36.43,2,6,6,17,1.18,5;4;5,0.5,1.089,5;4;5,26.8,1.354,5;4;5,8.1,1.114,5;4;5,9.8,1.082,5;4;5,2,16.57,25.77,4,6,16.45,21.65,4,5,10.99,31.62,5,6,291,31.8,5.19
Q15027,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1",28.78,4,16,18,66,1.135,16;16;10,7.5,1.257,16;16;10,39.3,0.827,16;16;9,17.2,0.969,16;16;10,9,1.072,16;16;10,0.4,90.03,22.16,13,25,80.74,27.43,15,23,55.8,19.73,12,18,740,81.5,7.66
Q15036,Sorting nexin-17,7.87,1,3,3,5,1.206,-;-;1,,2.069,-;-;1,,1.422,-;-;1,,1.099,-;-;1,,0.863,-;-;1,,3.25,2.55,1,1,2.83,2.55,1,1,9.53,7.87,3,3,470,52.9,7.46
Q15041,ADP-ribosylation factor-like protein 6-interacting protein 1,22.66,2,3,3,14,0.796,6;5;3,9.2,0.559,6;5;3,29.9,1.222,6;5;3,3.3,0.768,6;5;3,19.9,0.851,6;5;3,5.5,19.89,22.66,3,6,16.5,22.66,3,5,9.04,18.72,2,3,203,23.3,9.32
Q15042,Isoform 1 of Rab3 GTPase-activating protein catalytic subunit,9.28,2,7,7,17,0.717,4;3;3,21.7,0.583,4;3;3,30.5,0.515,4;3;2,30,0.739,4;3;3,38.2,0.927,4;3;3,4.8,20.51,6.63,5,7,14.81,6.01,4,6,8.84,5.4,4,4,981,110.5,5.55
Q15046,Isoform Cytoplasmic of Lysyl-tRNA synthetase,36.01,3,25,25,124,1.208,27;31;25,4.1,1.359,27;31;25,21.1,1.175,27;31;25,11.6,1.157,27;31;25,3.5,1.011,27;31;25,2,111.76,31.66,21,45,114.96,34.84,23,42,102.94,28.98,18,37,597,68,6.35
Q15048,Leucine-rich repeat-containing protein 14,1.62,1,1,1,1,0.809,-;-;1,,1.033,-;-;1,,0.82,-;-;1,,1.095,-;-;1,,0.742,-;-;1,,,,,,,,,,0,1.62,1,1,493,54.5,6.9
Q15050,Ribosome biogenesis regulatory protein homolog,21.64,1,8,8,14,1.225,1;1;2,37.4,1.178,1;1;2,6,1.361,1;1;2,35.2,1.226,1;1;2,44,1.109,1;1;2,11.5,16.65,19.73,6,7,4.18,4.38,2,3,9.07,11.78,3,4,365,41.2,10.7
Q15052,Isoform 1 of Rho guanine nucleotide exchange factor 6,25.26,3,14,16,60,1.342,10;12;10,7.2,0.87,10;12;10,4.6,1.299,10;12;10,4.2,1.229,10;12;10,6.6,1.141,10;12;10,5.4,49.49,20.36,10,21,52.44,21.65,13,23,40.8,17.78,10,16,776,87.4,6.05
Q15054,DNA polymerase delta subunit 3,6.87,1,3,3,4,1.435,1;1;1,1.4,1.239,1;1;1,44.7,1.497,1;1;1,15.2,1.386,1;1;1,15.2,1.241,1;1;1,9.1,3.48,2.15,1,1,5.32,3.86,2,2,2.1,3,1,1,466,51.4,9.35
Q15056,Isoform Long of Eukaryotic translation initiation factor 4H,47.98,2,12,12,61,0.788,14;16;18,5.8,0.867,14;16;18,10.4,0.542,14;16;18,12.8,0.707,14;16;18,3.4,0.938,14;16;18,4.1,53.27,44.35,11,20,59.23,40.32,10,20,56.18,38.71,9,21,248,27.4,7.23
Q15057,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",29.43,11,17,19,79,1.033,21;25;17,1.7,1.036,21;25;17,8.8,0.856,21;25;17,7.6,0.983,21;25;17,4.2,1.042,21;25;17,2.4,72.66,17.61,12,26,69.31,23.01,15,31,44.09,15.3,11,22,778,88,6.8
Q15059,Isoform 2 of Bromodomain-containing protein 3,8.81,2,3,5,10,0.945,-;-;1,,1.158,-;-;1,,1.057,-;-;1,,0.878,-;-;1,,1.002,-;-;1,,5.46,3.96,2,2,8.18,6.12,3,3,13.78,7.37,4,5,556,60.9,9.39
Q15061,WD repeat-containing protein 43,2.81,2,3,3,5,1.301,1;1;2,6.2,1.881,1;1;2,9.6,1.836,1;1;2,9.1,1.176,1;1;2,8.1,1.156,1;1;2,6,2.34,1.18,1,1,2.97,1.18,1,1,9.68,2.81,3,3,677,74.8,5.57
Q15067,Isoform 1 of Peroxisomal acyl-coenzyme A oxidase 1,22.12,2,10,10,45,0.637,14;12;9,7.9,0.709,14;12;9,1.9,0.561,14;12;9,15.8,0.729,14;12;9,13.4,0.853,14;12;9,3.9,50.42,21.82,9,17,46.88,22.12,9,17,30.84,15.45,6,11,660,74.4,8.16
Q15070,Isoform 2 of Mitochondrial inner membrane protein OXA1L,4.3,5,2,2,7,0.825,-;-;2,,1.135,-;-;2,,1.086,-;-;2,,0.933,-;-;2,,0.95,-;-;2,,2.75,4.3,2,3,2.66,4.3,2,2,5.25,2.39,1,2,419,46.7,9.25
Q15075,Early endosome antigen 1,24.38,4,29,30,61,1.001,12;12;9,11.5,1.083,12;12;9,37,0.96,12;12;9,10.3,1.09,12;12;9,12.3,1.014,12;12;9,3.6,52.17,14.81,17,20,51.39,13.68,17,21,49.23,14.81,18,20,1411,162.4,5.68
Q15080,Isoform 1 of Neutrophil cytosol factor 4,28.91,5,8,8,15,1.334,3;4;2,19.1,0.67,3;4;2,45.9,1.168,3;4;2,23.9,1.062,3;4;2,7.8,1.228,3;4;2,12.3,16.4,19.76,4,5,11.51,17.4,5,6,8.06,13.27,4,4,339,39,6.83
Q15084,Isoform 1 of Protein disulfide-isomerase A6,58.64,2,26,26,276,0.614,69;74;78,4.5,0.659,68;73;77,3,0.695,69;74;78,13.4,0.664,69;74;78,4.5,0.882,69;74;78,1.4,289.1,45.23,18,85,311.83,57.27,25,94,320.76,53.64,21,97,440,48.1,5.08
Q15102,Platelet-activating factor acetylhydrolase IB subunit gamma,17.75,1,4,4,9,1.01,3;3;2,15.9,1.255,3;3;2,15.1,0.957,3;3;2,17.7,0.999,3;3;2,18.8,0.998,3;3;2,8.3,8,14.72,3,3,8.07,7.36,1,3,7.84,14.29,3,3,231,25.7,6.84
Q15118,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",11.93,6,5,5,13,0.671,3;4;4,10.2,0.629,3;4;4,31.4,0.694,3;4;4,9.4,0.874,3;4;4,11,0.883,3;4;4,6.1,12.8,9.86,3,4,16.8,9.86,4,5,8.45,9.17,3,4,436,49.2,8.81
Q15120,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",18.23,2,6,6,18,0.974,4;6;3,4.2,1.148,4;6;3,29.6,1.316,4;6;3,6,0.984,4;6;3,2.1,0.988,4;6;3,3,15.33,13.05,4,6,18.3,11.58,4,7,14.05,11.82,4,5,406,46.9,8.37
Q15126,Phosphomevalonate kinase,55.73,1,8,8,38,0.627,8;6;8,5.5,0.954,8;6;8,5.6,0.462,8;6;8,5,0.651,8;6;8,4.4,0.786,8;6;8,1.8,38.93,45.31,6,12,36.72,32.81,6,13,31.82,37.5,7,13,192,22,5.73
Q15149,Isoform 4 of Plectin,61.76,15,293,302,1565,1.316,296;314;274,1.6,1.728,296;314;274,3.3,1.748,296;314;274,2.1,1.153,296;314;274,2.9,1.098,296;314;274,1,1642.84,54.85,256,559,1576.83,53.79,249,528,1411.97,54.76,240,478,4547,515.9,5.8
Q15172,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,7,2,2,3,13,0.852,4;3;4,2.3,0.996,4;3;4,26.7,0.509,4;3;4,16.9,0.811,4;3;4,4.9,0.932,4;3;4,0.9,14.15,4.32,1,4,13.23,4.32,1,3,16.15,7,3,6,486,56.2,6.71
Q15181,Inorganic pyrophosphatase,44.64,3,11,11,74,1.154,15;18;19,5.7,1.194,15;18;19,24.9,0.788,15;18;19,9.9,0.968,15;18;19,8,1.101,15;18;19,5.2,69.43,35.99,9,25,73.41,31.14,7,23,55.6,40.83,9,26,289,32.6,5.86
Q15208,Serine/threonine-protein kinase 38,30.97,2,13,14,63,0.844,11;12;13,8,0.863,11;12;13,9.7,0.642,11;12;13,6.6,0.979,11;12;13,4.7,0.911,11;12;13,5.3,60.33,19.78,10,23,52.39,25.59,11,20,57.1,21.08,9,20,465,54.2,7.15
Q15233,Non-POU domain-containing octamer-binding protein,62,7,35,38,333,1.345,52;55;50,6.3,1.768,52;55;50,2.5,1.959,52;55;50,2.3,1.243,52;55;50,1.7,1.084,52;55;49,1,320.13,59.45,34,112,324.1,56.05,30,117,290.93,50.11,28,104,471,54.2,8.95
Q15257,Isoform 2 of Serine/threonine-protein phosphatase 2A activator,20.95,14,4,4,20,0.692,6;6;6,6.1,0.826,6;6;6,5.5,0.568,6;6;6,16.9,0.616,6;6;6,11.9,0.907,6;6;6,6.7,21.97,19.27,3,6,22.24,20.95,4,7,14.64,20.95,4,7,358,40.6,5.94
